id,latitude,longitude,ignition_date,ignition_state
24518,38.04479060390199,-106.09923798666652,2006-09-22,Colorado
24519,38.69322885468979,-122.08586684946758,2006-09-22,California
24520,44.339583965273576,-114.94001112155965,2006-09-22,Idaho
24521,48.64583448171328,-98.78868974945377,2006-09-22,North Dakota
24522,42.91041515627506,-115.41660719089886,2006-09-22,Idaho
24523,48.593748081311084,-120.10936864867936,2006-09-22,Washington
24524,44.50833472950668,-123.30590337258656,2006-09-22,Oregon
24525,36.145833579768066,-101.95847450729701,2006-09-23,Texas
24526,39.610416698816294,-122.04470808860732,2006-09-23,California
24527,35.052084372064684,-102.49335227276877,2006-09-23,Texas
24528,39.2229174420234,-97.74587909107619,2006-09-23,Kansas
24529,38.88958426450231,-97.55320753530283,2006-09-23,Kansas
24530,34.27916666149924,-91.13886886794428,2006-09-23,Arkansas
24531,45.07291695581996,-115.81247355892205,2006-09-23,Idaho
24532,39.741665794352166,-97.79220529188099,2006-09-23,Kansas
24533,44.48124944156929,-115.37642426162945,2006-09-23,Idaho
24534,36.48625025593409,-103.14008265545822,2006-09-23,New Mexico
24535,45.835414913173345,-118.45652364614034,2006-09-23,Oregon
24537,30.414582605274965,-85.08140809424962,2006-09-23,Florida
24538,35.12291711021255,-90.95993325965891,2006-09-23,Arkansas
24540,39.98541764767826,-97.42785306614091,2006-09-23,Kansas
24541,46.3395830304001,-117.83619596821379,2006-09-23,Washington
24542,44.8395837315552,-115.70976697893408,2006-09-23,Idaho
24543,48.80267759893302,-99.46100330482088,2006-09-24,North Dakota
24544,48.78541690668719,-99.02680472101977,2006-09-24,North Dakota
24545,31.072916755029855,-92.33437253659433,2006-09-24,Louisiana
24546,46.61458177770425,-116.72264709981258,2006-09-24,Idaho
24547,44.59791830200316,-114.71254405491527,2006-09-24,Idaho
24549,30.25625047010319,-91.22446259072306,2006-09-24,Louisiana
24550,48.70000056098509,-99.027529697132,2006-09-24,North Dakota
24551,46.35708380912548,-116.53125316406316,2006-09-24,Idaho
24552,45.82708270788605,-118.83344241504616,2006-09-24,Oregon
24553,43.18541840018218,-123.20117011881088,2006-09-24,Oregon
